poi_id,place,area,lat,lng,menu,address,phone,hours,closed_days,parking
430746,엄마네밥상,광주,,,"김치찌개, 청국장",광주 남구 구성로 16-1,0507-1385-0592,11:00 - 20:00,매주 일요일,없음
430747,엄마네영양팥죽,광주,,,"팥칼국수, 동지죽",광주 북구 서림로 90-1,010-2912-3653,,,없음
430748|880112,엄마딸분식,광주,35.136001583333,126.91713713889,"엄마딸김밥, 즉석떡볶이",광주 남구 대남대로 65-1 1층,062-671-8245,07:00 - 21:00,매주 월요일,있음
430750,진식당,광주,,,"참치비빔밥, 야채비빔밥",광주 동구 금남로 161-36,062-236-2253,,,없음
430751,엄마맛갈비,광주,,,"돼지갈비, 돼지오돌뼈",광주 서구 운천로172번길 5-2 1층,062-373-2341,,,있음
430752|880113,엄마밥상,광주,35.1505468,126.86352779972,"백반, 닭볶음탕",광주 서구 쌍촌로57번길 8-9 1층,0507-1353-2298,11:00-15:00/19:00,"매주 일요일, 공휴일",있음
430753,엄마밥줘 쌍촌점,광주,,,"제육 도시락, 돼지고기 주물럭",광주 서구 상일로42번길 9-11,062-371-1337,,,있음
430754,엄마배고파,광주,,,제육볶음,광주 북구 대자로54번길 9-2,062-513-1180,11:00 - 23:00,없음,없음
430755,엄마부엌,광주,,,"닭볶음탕, 청국장",광주 광산구 첨단내촌로70번길 28-3,0507-1316-5230,17:00 - 22:00,없음,없음
430756,엄마분식,광주,,,"닭강정, 떡볶이",광주 북구 면앙로133번길 40,062-263-0751,,,없음
430759,엄마손,광주,,,"한식, 백반",광주 서구 매월2로 53,062-603-2121,,,없음
430760,엄마손맛집,광주,,,"추어탕, 제육볶음",광주 서구 상무버들로40번길 17-1,062-383-8011,,,없음
430762,엄마손김밥,광주,,,"엄마손김밥, 돈까스김밥",광주 서구 풍금로24번길 19,062-651-5556,08:00~20:00,매주 일요일,있음
430768,엄마손분식,광주,,,"김밥, 비빔밥",광주 북구 일곡로 66,062-575-2221,,,없음
430769,엄마손식당,광주,,,"삼겹살, 백반",광주 북구 무등로262번길 9,062-529-3047,,,없음
430772,엄마손팥죽,광주,,,"팥죽, 동지죽",광주 광산구 광산로30번길 60,062-942-9780,09:30~20:30,매주 월요일,있음
430773,엄마손팥칼국수,광주,,,"팥칼국수, 바지락칼국수",광주 남구 중앙로 6-1,062-366-0153,,,없음
430775,엄마애밥상,광주,,,"오리탕, 추어탕",광주 북구 연양로40번길 15-1,062-575-0677,,,없음
430776,엄마오리탕,광주,,,"오리탕, 오리주물럭",광주 광산구 월계로118번길 17,062-973-1221,,,없음
430777,엄마의밥집,광주,,,"백반, 김치",광주 광산구 손재로 173,062-952-3726,,,없음
430778,엄마의부엌,광주,,,"제육볶음, 오징어볶음",광주 북구 양산신촌길 15,062-574-5473,,,없음
430779,9900엄마네 김치찌개,광주,,,"김치찌개, 공깃밥",광주 광산구 수완로50번길 44-9,062-962-0085,,,없음
430780,엄마의식탁,광주,,,"쌈밥, 애호박찌개",광주 동구 백서로167번길 4,062-233-6518,09:30~21:00,없음,없음
430782,엄마의하루 북구본점,광주,,,한식,광주 북구 서양로 82,062-418-8283,,,없음
430783,엄마주방,광주,,,"김치찌개, 애호박찌개",광주 동구 중앙로196번길 29,062-222-0488,11:00~20:30,매주 일요일,없음
430784,엄마추어탕,광주,,,"추어탕, 오리탕",광주 동구 동계천로 59-6 엄마추어탕,0507-1376-4010,,,없음
430788,엄송치킨 신창수완점,광주,,,"후라이드 치킨, 순살후라이드",광주 광산구 신창로138번길 7 1층,0507-1372-9774,10:00 - 01:00,없음,있음
430789,엄송치킨 쌍촌점,광주,,,"후라이드, 반반치킨",광주 서구 쌍촌로 24,0507-1409-9774,08:00 - 23:59,없음,없음
430790,엄송치킨 본점,광주,,,"후라이드, 반반치킨",광주 북구 양산로 10 1층 엄송치킨,062-572-9774,,,없음
430791,엄송치킨 용봉점,광주,,,"후라이드, 마늘간장치킨",광주 북구 반룡로 19,062-511-9774,11:00 - 01:00,없음,있음
430793,엄지감자탕,광주,,,"우거지감자탕, 묵은지감자탕",광주 남구 대남대로159번길 20,062-673-2202,,,있음
430794,엄지네포차,광주,,,"쭈꾸미 삼겹, 알탕",광주 광산구 산정공원로2번길 15,010-2443-1782,10:00 - 24:00,없음,없음
430795,엄지척포차,광주,,,"막창전골, 오리전골",광주 광산구 산정로 8,062-961-5595,,,없음
430796,엄지치킨,광주,,,"순살후라이드, 순살양념",광주 서구 쌍촌로 10,0507-1463-8262,,"매주 월요일, 화요일",있음
430798,엄청난돼지가,광주,,,"돼지김치찜, 돼지김치찌개",광주 북구 우치로 186 1층,0507-1326-6540,10:00 - 22:00,없음,없음
430802,영엉터리국밥,광주,,,"엉터리국밥, 암뽕순대국밥",광주 서구 상무버들로54번길 23,062-651-7608,10:00~21:00,"첫째, 셋째 일요일",있음
430806,엉터리해장국 용봉점,광주,,,"선지해장국, 양평해장국",광주 북구 저불로69번길 16,062-513-7900,10:00~21:00/02:00,,없음
430808|516199,휘핑디에그,광주,35.1504488682007,126.921151460955,"아메리카노, 카페라떼",광주 동구 제봉로 140 휘핑디에그,0507-1391-0802,11:30~18:30,매주 일요일,없음
430809,에그드랍 상무점,광주,,,"자몽 에이드, 레몬 에이드",광주 서구 시청로 27,062-382-2323,10:00/11:00~19:00/19:50,,있음
430811,에그드랍 광주첨단점,광주,,,"자몽 에이드, 치즈 불고기 길거리 토스트",광주 광산구 임방울대로801번길 8 CM타워 1층 에그드랍,0507-1361-9334,09:00~20:20,없음,있음
430812|880114,에그드랍 충장점,광주,35.1465899,126.91566659972,"자몽 에이드, 레몬 에이드",광주 동구 중앙로160번길 30-1 1층,0507-1426-7980,10:00 - 21:00,,있음
430813,에그셀런트 광주금호지구점 (전남 광주 금호지구),광주,,,"언빌리버블에그, 더블베이컨햄에그",광주 서구 화개1로 63 1층 에그셀런트,062-655-6790,09:00~20:30,,있음
430815,에그셀런트 광주운암점,광주,,,"에이드, 아이스티",광주 북구 서강로 59 1층,062-527-1020,08:30~19:00/22:00,,있음
430819,에니그마,광주,,,"칵테일, 와인",광주 광산구 수완로9번길 40-8 드림파크 1층,0507-1397-3433,20:00~01:00/02:00,"매주 월요일, 화요일",없음
430821,에덴식당,광주,,,"백반, 추어탕",광주 북구 용봉로 42,062-522-7608,,,없음
430826|516398,에맥앤볼리오스 신세계백화점 광주점,광주,35.1596771668701,126.882630869031,"아이스크림 1스쿱, 스무디, 아이스크림, 파인트",광주 서구 무진대로 932 신세계백화점 광주점 B1,062-360-1507,11:00~20:00/20:30,없음,있음
430827|515962,에머이 광주상무점,광주,35.1509214524007,126.850836268734,"차돌 쌀국수, 볶음밥",광주 서구 시청로 27,062-373-7174,10:00 - 20:30,없음,있음
430828|515863,에머이 광주충장로점,광주,35.1499,126.91460329972,"양지 쌀국수, 차돌 쌀국수",광주 동구 중앙로 180,062-222-7174,11:00~21:40,없음,없음
430835|880115,에비스,광주,35.14786547121,126.925266166389,"돈카츠카레, 구운새우카레",광주 동구 장동로 32,062-236-3434,11:30 - 21:00,없음,있음
430836,베이커리카페에비앙커피,광주,,,"에스프레소, 아메리카노",광주 광산구 장신로 306-7,0507-1445-0126,08:30 - 23:00,없음,있음
430862,에스프레소렉,광주,,,"에스프레소, 카페 라떼",광주 동구 지산로 31-1 1층,0507-1304-6157,,,없음
430863|516356,에스프레소 수묵,광주,35.1516656958421,126.858647836764,"스트라파짜토, 피에노",광주 서구 상무민주로 12 103호,062-383-9311,09:00 - 21:00,,있음
430864|516377,에스프레시보,광주,35.1497989432306,126.856775109941,"아메리카노, 크로플",광주 서구 상무대로 866-1,062-416-1121,10:30 - 23:30,없음,있음
430866,에쏠로지 우산점,광주,,,"아메리카노, 카페라떼",광주 광산구 무진대로231번길 30-25 1층,0507-1490-8923,07:00~22:00,없음,없음
430868,에쏠로지 금호점,광주,,,"에스프레소, 아메리카노",광주 서구 금부로 100,070-8268-5557,08:30/09:30/13:00~21:00,"둘째, 넷째 일요일",없음
430869,에쏠로지 미라보점,광주,,,"아메리카노, 대용량 아메리카노",광주 북구 서강로 155,070-8865-2141,08:00~22:00,,없음
430870,에쏠로지 비엔날레점,광주,,,"에스프레소, 카페라떼",광주 북구 비엔날레로 116 1층 에쏠로지,062-511-4279,07:30/08:00~22:00,,있음
430871,에쏠로지 상무스타점,광주,,,"아이스티, 오트밀쿠키",광주 서구 상무중앙로 90 1층 카페에쏠로지,062-375-8884,08:00~21:00,매주 일요일,있음
430872,에쏠로지 상무점,광주,,,"카페라떼, 딸기요거트",광주 서구 상무자유로 176 1층 에쏠로지,0507-1371-7180,08:00 - 22:00,없음,없음
430874,에쏠로지 서영대점,광주,,,"아메리카노, 에스프레소",광주 북구 서강로54번길 22 코아빌딩 1층,070-7773-2141,07:30/08:00~22:00,,있음
430876,에쏠로지 양산사거리점,광주,,,"에스프레소, 아메리카노",광주 북구 하서로 410 1층,010-2928-6438,07:30/08:00~22:30,,없음
430877,카페에쏠로지 일곡점,광주,,,"아메리카노, 카페라떼",광주 북구 양일로305번길 2,062-463-0319,10:00 - 23:00,없음,있음
430878,에쏠로지주월점,광주,,,"에스프레소, 아메리카노",광주 남구 봉선중앙로 139,0507-1333-7041,08:00 - 22:00,없음,있음
430879|961630,에쏠로지 진월점,광주,35.118446333333,126.89897916667,"아메리카노, 카페라떼",광주 남구 서문대로654번길 4,070-7637-7041,08:00 - 22:00,없음,있음
430880|516344,에쏠로지 용두점,광주,35.2130775936348,126.873853440588,"딸기라떼, 레트로 다방커피, 헤이즐넛아메리카노",광주 북구 하서로423번길 16 1층 에쏠로지,062-572-0076,09:00/10:00~21:00/22:00,,없음
430882,까페에쏠로지 하남주공점,광주,,,"허니브레드, 아메리카노",광주 광산구 월곡산정로 7-1,062-955-1113,07:30 - 24:00,없음,없음
430900,에이원,광주,,,"닭도리탕, 양념치킨",광주 남구 효덕로 291,062-673-9222,,,있음
430904|516339,에이치비커피 광주점,광주,35.1808793990291,126.912290294362,"에스프레소, 아메리카노",광주 북구 효산로 3 1층 HB COFFEE,0507-1482-0190,08:30/13:00~18:00,,없음
430905,에이치아트,광주,,,"아메리카노, 에스프레소",광주 광산구 수완로9번길 4,062-412-0406,,,없음
430911,에이치팜,광주,,,"샌드위치, 샤인머스켓",광주 서구 치평로 2 에이치팜,010-6462-1577,09:00~20:30,매주 일요일,없음
430913,에잇커피,광주,,,"자몽에이드, 캐모마일",광주 동구 제봉로 157 2층,0507-1365-0329,13:00~22:00,매주 월요일,없음
430914,에종스,광주,,,"클럽 샌드위치, 에그타르트",광주 남구 봉선1로 37-1,062-464-0110,10:00~19:00,"매주 일요일, 월요일",없음
430915,에쿠스,광주,,,"맥주, 모둠과일",광주 서구 풍암신흥로80번길 1,062-651-5757,,,없음
430917,에펠탑카페,광주,,,"아메리카노, 카페라떼",광주 북구 용산마을길 141,0507-1485-1188,10:30 - 20:00,없음,있음
430939|516375,엔제리너스커피 광주광천DT점,광주,35.1619432679781,126.882532452014,"아메리카노, 카페라떼",광주 서구 무진대로 933,062-368-6004,09:00 - 21:00,없음,있음
430941,엔제리너스 광주동림DT점,광주,,,"아메리카노, 에그마요 반미",광주 북구 하남대로 669 1 2층,062-515-7329,07:30~23:30,없음,있음
430942,엔제리너스 광주송정역점,광주,,,"아메리카노, 카페모카",광주 광산구 상무대로 201 2층,062-418-1004,06:00 - 23:00,없음,있음
430944|516050|961976,엔제리너스커피 광주첨단점,광주,35.2192910463865,126.842390042019,"아메리카노, 에그마요 반미, 에그마요반미",광주 광산구 첨단중앙로 158,062-973-0750,08:30~24:00/02:00,,있음
430945|516378,엔제리너스 광주터미널점,광주,35.1605756425809,126.879873116288,"아메리카노, 에그마요 반미, 에그마요반미",광주 서구 무진대로 904 1층 엔제리너스,062-351-5160,09:00 - 23:00,없음,있음
430946|440092,엔제리너스 광주흑석점,광주,,,"아메리카노, 우유고구마, 오리지널 불고기 반미",광주 광산구 사암로383번길 6,062-961-6006,00:00 - 24:00,없음,있음
430947|516407,엔제리너스 광주금호점,광주,35.1305522555814,126.858924613316,"아메리카노, 카페라떼",광주 서구 풍금로 157,062-654-7713,07:00~24:00/02:00,없음,있음
430948|516233|962114,엔제리너스 광주무등산점,광주,35.1342911610829,126.955321103532,"아메리카노, 카페라떼",광주 동구 증심사길 25,062-226-3004,08:00~24:00,없음,있음
430949|516367,엔제리너스 상무DT점,광주,35.1461857076761,126.848368987495,"아메리카노, 에그마요 반미, 오리지널 불고기 반미",광주 서구 상무대로 778,062-374-1006,00:00 - 24:00,없음,있음
430950,엔제리너스조선대병원점,광주,,,"아메리카노, 카페모카",광주 동구 필문대로 365,062-229-0441,07:00 - 22:00,없음,있음
430952|516302|962173,엔제리너스 광주오치점,광주,35.1869235941326,126.897880219205,"아메리카노, 카페라떼",광주 북구 설죽로 305,062-574-6760,09:00~23:00,없음,있음
430953,엔제리너스 광주풍암점,광주,35.1249654,126.8689588,"아메리카노, 카페라떼",광주 서구 풍암신흥로 91,062-676-7333,08:00 - 23:00,없음,있음
430954,엔제리너스 하나은행전일빌딩점,광주,,,"아메리카노, 에그마요 반미",광주 동구 금남로 245 전일빌딩 1층 하나은행 라운지,062-229-1567,10:00~22:00,"매주 토요일, 일요일",있음
430956|516042|961968,엔제리너스커피 호남대점,광주,35.1490473391591,126.769009845155,"아메리카노, 카페라떼",광주 광산구 어등대로 416,062-941-0000,08:00 - 22:00,없음,있음
430966,엔칙스치킨 광주수완점,광주,,,"전설의 양념치킨, 산더미 후라이드치킨",광주 광산구 수완로11번길 34,062-951-1177,17:00 - 02:00,없음,없음
430970,바른고기 엘베요타100% 금호점,광주,,,"오뎅탕, 누룽지",광주 서구 금화로85번길 8 1층,0507-1379-9926,16:00 - 24:00,없음,있음
430973,엘로디,광주,,,"에스프레소 솔로, 에스프레소 도피오",광주 북구 일곡마을로 147,062-572-0060,12:00~19:00,매주 일요일,있음
430983,엘리팝 광주봉선점,광주,,,"엘리 튀김플레이트, 순살치킨 트리오",광주 남구 봉선2로 53,062-652-5671,,,있음
430986,엘앤비,광주,,,"맥주, 감자튀김",광주 북구 설죽로 504,070-8885-1988,,,없음
430993,엠마스카페,광주,,,"에스프레소, 엠마스라떼",광주 서구 마륵로 90 주 티엔아이티빌딩,062-375-3333,08:30/10:30~23:00,,있음
431002|516139,엣지비,광주,35.1177895084335,126.897108593708,"아메리카노, 에스프레소",광주 남구 금당로 5-1,062-412-2678,10:30 - 22:00,없음,있음
431004,여간 좋은날,광주,,,"아구찜, 대구맑은탕",광주 서구 금화로 240 모아레포츠1층 꼭모아레포츠로검색하세요,062-651-0036,10:30~21:00,없음,있음
431005,여기 분식집,광주,,,"김밥, 땡초김밥",광주 북구 운용로 13,0507-1341-7179,09:00~20:30,매주 일요일,있음
431006|516231|880117|962113,여기카페,광주,35.1486311480212,126.92377187781,"생크림카스테라, 대패빙수, 아메리카노",광주 동구 장동로 15-1,0507-1372-1139,12:00 - 22:30,없음,있음
431007,여기가좋겠네,광주,,,"산낙지, 연포탕",광주 북구 용봉택지로 60,062-515-7869,,,없음
431008,여기도술집,광주,,,"가문어버터구이, 짜파게티",광주 서구 상무오월로3번길 24-1 1층 여기도술집,0507-1334-5784,18:00~02:00,매주 수요일,없음
431009,여기를보라소곱창,광주,,,"한우곱창, 소막창구이",광주 서구 금화로492번길 19-2 1층 보라곱창,062-368-0045,00:00 - 24:00,없음,없음
431010,여기분식집이여,광주,,,"김밥, 라면",광주 광산구 앰코로 35,062-974-0908,06:00/10:30~18:30/20:00,매주 일요일,있음
431012,여기서밥한끼,광주,,,"파불고기쌈밥, 비빔냉면",광주 동구 필문대로295번길 25,062-234-8559,,,없음
431013,여기서우리가,광주,,,"에스프레소, 아메리카노",광주 광산구 용아로400번길 30 1093호 여기서 우리가,0507-1316-9815,10:30 - 23:00,없음,있음
431014,여기여,광주,,,"닭볶음, 닭갈비",광주 서구 상무민주로76번길 7,062-371-3357,15:00~06:00/06:50,,없음
431015,여기오계,광주,,,"닭다리살 파채구이, 매콤 닭갈비",광주 서구 월드컵4강로81번길 4-27 여기오계,0507-1480-4457,16:00 -  05:00,없음,없음
431016,횟집 여기지,광주,,,"랍스타통찜, 참치사시미 대",광주 서구 동천로10번길 5-6,062-526-3359,,,없음
431017,여동수산,광주,,,"멍게, 해삼",광주 남구 군분로 27,062-651-4834,,,있음
431018,여래옥 메로와아구,광주,,,"아구찜, 흑대구전골",광주 서구 상일로24번길 22 1층 여래옥 메로와아구,062-942-8972,11:00~21:30,"매주 일요일, 공휴일",있음
431019,화필여로,광주,,,"오곡야채쌈밥, 파전",광주 동구 예술길 19-7,062-222-7268,12:00~22:00,매주 일요일,없음
431021,여보게친구 광주본점,광주,,,"생우럭구이 중, 장어양념구이 중",광주 광산구 신창로105번길 34-7,062-956-1214,16:00~24:00/02:00,,없음
431022,여서도,광주,,,"대구탕, 초밥, 활어회",광주 북구 운용로95번길 5-4,062-515-1991,11:00 - 21:00,없음,있음
431023,여서도회포장전문점,광주,,,"산오징어, 민어",광주 동구 양림로 117,062-682-0053,,,있음
431024|515633|516068|880404|961992,여수회수산,광주,35.180627768909,126.811459276966,"참돔, 대방어, 클수록 맛있는 대방어, 바다의 King Queen 참돔, 연어, 광어",광주 광산구 풍영로 95,0507-1311-1944,11:30~22:00,매주 월요일,있음
431025,여수계동,광주,,,"능성어, 감성돔",광주 서구 마륵로 68,062-361-0008,,,있음
431028,여수바다장어,광주,,,"장어탕, 통장어탕",광주 북구 서하로355번길 13,0507-1402-0154,11:00~22:00,매주 일요일,있음
431029,여수밤바다,광주,,,"농어, 광어",광주 광산구 수등로 273-14,0507-1385-8810,,,없음
431030|515922|961867,여수밤바다,광주,35.1772023819006,126.895451192345,"세꼬시, 전복, 광어, 우럭, 감성돔, 놀래미, 늠성어",광주 북구 저불로 32,062-522-3535,16:00 - 02:00,없음,있음
431031|880118,여수서대횟집,광주,35.215851,126.84603597222,"서대무침, 갈치조림",광주 광산구 임방울대로800번길 37,062-974-3338,16:00~23:00,매주 일요일,있음
431032|880119,여수회세꼬시,광주,35.1728449,126.92592559972,"광어, 모듬회",광주 북구 서방로107번길 62,0507-1448-7774,11:00 - 22:00,,없음
431033,여수원조서대회,광주,,,"서대회 비빔밥, 꼬막 비빔밥",광주 서구 내방로 394 1층 농성동,062-367-2727,10:00 - 22:00,없음,있음
431035,여수포차,광주,,,"낙지볶음, 오삼불고기",광주 광산구 월곡중앙로26번길 20,062-372-1160,,,없음
431036,여수한방오리구이,광주,,,"한방오리구이, 오리주물럭",광주 북구 본촌동 3031,0507-1320-5249,11:00~22:00,없음,있음
431037,여수회포차,광주,,,"광어, 우럭",광주 광산구 임방울대로 154-24 상가A동 111호 여수회포차,0507-1315-2627,16:00~24:00,매주 월요일,없음
431038,여안,광주,,,"매콤 크림 파스타, 여안 육회",광주 북구 저불로 51 1층,0507-1401-9218,18:00~02:00,매주 일요일,있음
431041,여원,광주,,,"짜장면, 탕수육",광주 광산구 장신로147번길 5-8 101호 여원,0507-1351-8859,11:00~20:30,매주 월요일,있음
431042|516346,여유카페,광주,35.1624189598869,126.904876696987,"에스프레소, 아메리카노, 헤이즐넛",광주 북구 태봉로 55,1588-9884,09:00/10:00~22:00,,있음
431045,여인천하,광주,,,"우럭구이, 애호박찌개",광주 북구 대자로 100,062-512-0009,,,없음
431046,여자도민물장어,광주,,,"소금구이, 장어탕",광주 북구 설죽로471번길 55,062-571-0133,11:00~22:00,"둘째, 넷째 화요일",있음
431047,여자도민물장어,광주,,,"민물장어, 장어탕",광주 광산구 임방울대로 170,062-951-6688,,,있음
431049,여자만,광주,,,"동태탕, 알탕",광주 동구 백서로 174-1,062-228-5176,,,있음
431050|880120,여자만힘쎈장어,광주,35.133536599722,126.90992489972,"바다장어, 민물장어",광주 남구 대남대로139번길 6 경덕토건,062-676-0592,11:30~22:00,"첫째, 셋째, 다섯째 일요일",있음
431051,여자친구,광주,,,"맥주, 소주",광주 서구 시청로60번길 10,062-385-7013,,,없음
431052,여장군찜&부대찌개 문흥점,광주,,,"해물알찜 대, 해물모듬찜 대",광주 북구 문흥동 1016,062-262-3334,,,없음
431053,여포참숯구이,광주,,,"꽃삼겹살, 가브리살",광주 서구 상무버들로40번길 9-1,0507-1440-7181,16:00~24:00,"둘째, 넷째 일요일",있음
431056|880121,역전국밥,광주,35.139823888889,126.92177580556,"국밥, 수육",광주 동구 제봉로17번길 9,062-232-6901,10:00~22:30,셋째 일요일,있음
431057|880122,역전대패삼겹살,광주,35.1370183,126.79178,"정식냉면, 된장찌개",광주 광산구 송정로2번길 5,062-941-8353,,,없음
431058|501170,역전돈가스,광주,,,"생등심돈가스, 치즈돈가스, 고구마치즈돈가스",광주 광산구 광산로20번길 28 상가 102동 110호,0507-1439-1414,10:30 - 22:00,없음,없음
431060,역전할머니맥주 광주금호점,광주,35.1345431,126.85862849972,"라볶이, 옛날통닭",광주 서구 운천로17번길 4-8,062-383-3378,17:00 - 03:00,없음,있음
431062|880123,역전우동0410 광주수완점,광주,35.1910365365839,126.825046775819,"우볶이, 옛날우동",광주 광산구 장신로 135 1층 102호,062-953-0410,11:00~21:00,,있음
431063,역전우동0410전남대점,광주,,,"우볶이, 옛날우동",광주 북구 우치로 88-1 1층,0507-1425-8882,09:00~23:00,,있음
431065,역전핏자,광주,35.135301599722,126.7911933,"고르곤졸라피자, 페퍼로니피자",광주 광산구 송정로8번길 23 역전핏자,0507-1335-2744,11:00~22:00,,있음
431066,역전할머니맥주 구시청점,광주,35.1456238,126.91683059972,"살얼음 할맥500cc, 수제소세지",광주 동구 백서로125번길 46 1층 역전할머니맥주,062-224-7624,16:00~04:00/05:00,,없음
431067,역전할머니맥주 구시청점,광주,,,"생맥주, 치즈라볶이",광주 동구 백서로125번길 46,062-224-7624,16:00 - 04:00/05:00,없음,없음
431068,역전할머니맥주 광주봉선동,광주,,,"살얼음 생맥주, 치즈라볶이",광주 남구 봉선로133번길 15,070-7537-0887,16:00 - 03:00,없음,있음
431069,역전할머니맥주 광주용봉점,광주,,,"오징어입, 먹태",광주 북구 저불로 39,062-515-7624,,,있음
431070,역전할머니맥주 광주일곡점,광주,,,"오징어입, 먹태",광주 북구 송해로 62,062-574-4866,,,있음
431076,역전할머니맥주 계림점,광주,,,"갈릭빠다포테이토, 짜빠구리범벅",광주 동구 경양로 247,0507-1469-6626,17:00 - 02:00,없음,있음
431077,역전할머니맥주 광주신가점,광주,,,"모듬소세지, 치즈라볶이",광주 광산구 수등로243번길 20-16,062-412-5481,17:00 - 03:00,없음,있음
431078,역전할머니맥주 광주첨단점,광주,,,"살얼음맥주, 치즈라볶이",광주 광산구 첨단중앙로106번길 60,0507-1308-7624,17:00 - 05:00,없음,있음
431079,역전할머니맥주 광주하남점,광주,,,"살얼음맥주, 치즈라볶이",광주 광산구 사암로216번길 38-6,0507-1347-7624,17:00 - 06:00,없음,있음
431080,역전할머니맥주 광주학동점,광주,,,"맥주, 치즈라볶이",광주 동구 의재로 20,062-234-7772,17:00 - 02:00,없음,없음
431081,역전할머니맥주 광주광천유탑점,광주,,,"치즈라볶이, 짜빠구리",광주 서구 내방로 349,062-365-8885,16:00 - 04:00,없음,있음
431082,역전할머니맥주 광주두암점,광주,,,"치즈라볶이, 짜빠구리",광주 북구 밤실로 177,062-412-6055,17:00 - 03:00,없음,없음
431083,역전할머니맥주 광주매곡점,광주,,,"생맥주, 치즈라볶이",광주 북구 하백로6번길 12,062-571-7717,17:00 - 03:00,없음,있음
431084,역전할머니맥주 백운점,광주,,,"생맥주, 치즈라볶이",광주 남구 백운로 50-1,062-676-4123,18:00 - 02:00/03:00,없음,있음
431085,역전할머니맥주 송정점,광주,,,"치즈라볶이, 버터오징어",광주 광산구 송정로29번길 7,0507-1472-0125,,,없음
431086,역전할머니맥주 광주수완2호점,광주,,,"치즈라볶이, 황도",광주 광산구 수등로76번길 39-10,062-962-3525,17:00 - 02:00,없음,있음
431087,역전할머니맥주 광주 쌍촌점,광주,,,"아스파라거스, 닭산적꼬치",광주 서구 상일로 22,062-373-9007,17:00 - 06:00,없음,있음
431088,역전할머니맥주 광주양산점,광주,,,"체디치즈감자튀김, 납작군만두",광주 북구 양산로 46,062-573-3778,,,없음
431089,역전할머니맥주 광주연제점,광주,,,"맥주, 치즈라볶이",광주 북구 양일로 78,0507-1359-6055,17:00 - 02:00,없음,있음
431090,역전할머니맥주 염주점,광주,35.1428664131029,126.87381723276,"치즈라볶이, 짜빠구리",광주 서구 염화로83번길 4-21,0507-1472-0082,18:00 - 02:00/04:00,,없음
431092|880124,역전할머니맥주 운암점,광주,35.1785617,126.8744188,"오징어입, 먹태",광주 북구 북문대로103번길 28-2,0507-1360-2299,,,없음
431093,역전할머니맥주조선대점,광주,35.145388888889,126.92871944444,"치즈라볶이, 짜파구리",광주 동구 필문대로287번길 15-3,0507-1325-6910,16:00 - 03:00,없음,있음
431094,역전할머니맥주 광주 진월점,광주,,,"살얼음맥주, 치즈라볶이",광주 남구 회서로52번길 29,062-457-2650,,,없음
431095,역전할머니맥주 광주첨단3호점,광주,,,"역전하이볼, 치즈라볶이",광주 북구 첨단연신로91번길 20-5,062-574-6520,16:00 - 03:00,없음,있음
431096,역전할머니맥주 풍암점,광주,35.126691399722,126.87833379972,"먹태, 치즈라볶이",광주 서구 회재로 1050,062-676-9825,,,있음
431097,역전할머니맥주 광주 하남2호점,광주,,,"살얼음맥주, 치즈 라볶이",광주 광산구 용아로379번길 55,062-952-1276,13:00 - 24:00,없음,있음
431101,역전할머니맥주 상무2호점,광주,,,"생맥주, 치즈 라볶이",광주 서구 상무중앙로28번길 7,010-4620-4711,17:00 - 05:00,없음,없음
431102,연가카페,광주,,,"오징어 버터구이, 하이볼",광주 서구 상무대로 653,010-4656-2644,10:00 - 22:00,매주 일요일,있음
431103,연경,광주,,,"짬뽕, 간짜장",광주 서구 화정로309번길 19-1,062-363-0091,,,있음
431104,연경,광주,35.120880499722,126.8644867,"짜장, 간짜장",광주 서구 풍금로3번길 10-8,062-654-2400,,,있음
431105,연기나는굴뚝오치네,광주,,,"양푼갈비찜, 비빔국수",광주 북구 안산로 17,062-262-4555,15:00 - 24:00,없음,없음
431106|515920|961865,연남물갈비 광주용봉점,광주,35.1790443159976,126.896304261715,"연남물갈비, 연남불고기",광주 북구 설죽로217번길 11,062-522-8286,12:00 - 22:00,매주 월요일,있음
431107,연남물갈비 광주주월점,광주,,,"연남물갈비, 연남불고기",광주 남구 광복마을7길 4-1,0507-1322-9352,12:00 - 22:00,매주 월요일,있음
431108,연님이네집,광주,,,"쭈꾸미무침, 굴전",광주 동구 충장로 69-12,062-222-2055,,,없음
431109,연돈볼카츠 광주전남대점,광주,,,"연돈볼카츠, 볼카츠샌드, 치즈볼카츠, 볼떡, 샌드",광주 북구 우치로 88-1,0507-1475-0421,11:00 - 21:30,없음,없음
431110,연두상점,광주,,,"아메리카노, 카페라떼",광주 남구 칠석길 1,0507-1310-7116,10:30 - 17:00,매주 일요일,있음
431112,연리지,광주,,,"아메리카노, 수비드목살스테이크",광주 서구 화정로254번길 12,0507-1393-3323,12:00 - 24:00,매주 일요일,없음
431113,연본,광주,,,"새우볶음밥, 본볶음밥",광주 북구 동운로 188,0507-1360-1716,11:00 - 24:00,매주 일요일,없음
431114,연빈스시,광주,,,"연빈특선초밥, 참치모둠",광주 북구 북문대로159번길 37,0507-1394-1039,11:00 - 23:00,매주 일요일,있음
431115,연산반점,광주,,,"짜장, 차돌박이짬뽕",광주 서구 내방로246번길 4,062-385-1588,00:00 - 24:00,없음,있음
431117,연수비어,광주,,,"모듬마른안주, 먹태구이",광주 서구 풍암2로57번길 7-1,062-655-5899,,,없음
