poi_id,place,area,lat,lng,menu,address,phone,hours,closed_days,parking
185581|426002,박가네본가깐풍기,광주,35.1789111,126.87519279972,"깐풍기, 찜닭",광주 북구 서강로82번길 36 1층,0504-2015-1271,,,없음
185582,박가네본가깐풍기,광주,,,"깐풍기, 찜닭",광주 광산구 월계로118번길 19,0504-0999-0532,11:00-05:00,없음,없음
185583,박가네아구찜,광주,,,"아구찜, 살로만아구찜",광주 남구 봉선중앙로134번길 7,0504-2015-0680,,,없음
185584,박가부대 광주동림점,광주,,,"빠네퐁듀닭갈비, 수제햄부대찌개",광주 서구 하남대로680번길 1 동림프라자 2층,062-511-5338,11:00~23:00,,없음
185588,박대감집,광주,,,"통돼지묵은지김치찌개, 고등어구이",광주 동구 필문대로287번길 15-4,062-224-1557,09:00-21:00,매주 일요일,있음
185589,박대감,광주,,,"생고기, 육회",광주 북구 저불로 69,062-511-1073,10:00~22:00,,있음
185591,박서방국밥,광주,,,국밥,광주 동구 무등로307번길 24-1,062-522-3298,,,없음
185592|426013,박석골 화정,광주,35.153396499722,126.8806124,"우대 갈비, 양념 돼지갈비",광주 서구 군분2로5번길 6-2 1층 박석골 화정,062-362-9282,15:00-23:30,없음,있음
185595,박소영왕만두,광주,,,"왕고기만두, 왕김치만두",광주 북구 대자로 64,070-8654-3382,,"매주 월요일, 넷째 일요일",있음
185596,박숙란벌교진짱뚱어탕 본점,광주,,,"짱뚱어탕, 수제돈까스",광주 북구 문화소통로 242,062-943-8859,11:00-21:00,없음,있음
185597|426018,박순자 녹두집,광주,35.151944444444,126.91638888889,"빈대떡, 코다리찜, 수제비, 팥죽, 콩나물국밥, 회무침",광주 동구 구성로204번길 26,062-223-8694,11:30-22:00,매주 월요일,있음
185598,박슐랭,광주,,,"흑돼지 프렌치렉, 콩피 삼겹",광주 광산구 월계로150번길 12 103호,0507-1319-3035,17:00-01:00,매주 월요일,없음
185599,박스터커피,광주,,,"아메리카노, 히비스커스자몽아이스티",광주 광산구 첨단중앙로152번길 5-8,062-974-0303,09:00~24:00,,없음
185601,박승자도넛 광주댐생태원점,광주,,,"팥도넛, 고구마볼",광주 북구 충효샘길 46,062-262-1191,,,있음
185602,불더덕 본점,광주,,,"한식, 더덕구이",광주 광산구 수등로 261-17,062-961-9294,,,없음
185603,박정표밀알모밀,광주,,,"유부모밀, 모밀국수",광주 서구 치평로 124,062-376-2245,11:00-20:00,공휴일,있음
185604,박준기감자탕 전대본점,광주,,,"우거지 감자탕, 묵은지 감자탕",광주 북구 반룡로28번길 11,0507-1368-6781,09:00-02:00,매주 월요일,있음
185605,박참치,광주,,,"참다랑어가마살, 참치머리",광주 북구 중외길25번길 7-4 1층,0507-1315-6024,16:00-23:00,매주 일요일,있음
185607,박태진의뮤직토크,광주,,,"맥주, 오징어",광주 동구 중앙로196번길 31-5,062-233-0221,,,없음
185609,박혜자낙지마당 월곡점,광주,,,"전복산낙지찜, 산낙지볶음",광주 광산구 목련로 97,062-959-3365,10:00-21:30,없음,있음
185611,반가사유,광주,,,"필터커피, 라떼",광주 동구 백서로153번길 6,0507-1310-9622,10:00/13:00-18:00,매주 일요일,없음
185613,반달옥 봉선본점,광주,,,"양념 나비갈비구이, 매콤 등갈비","광주 남구 봉선2로 39-13 다동 301호, 302호, 303호",062-651-9110,11:30-15:00/22:30,"매주 월요일, 공휴일",있음
185620,반도대하루,광주,,,"탕수육, 짜장면",광주 동구 구성로194번길 2,062-224-2330,,,없음
185621,반도족발선지국,광주,,,"족발, 해물파전",광주 동구 독립로264번길 26-1,062-223-6834,11:00-21:30,매주 일요일,있음
185622,반도식당,광주,,,"간재미탕, 동태찌개",광주 동구 구성로 194-1,062-222-6329,,,없음
185623,신반디기사식당,광주,,,"한식, 백반",광주 북구 죽봉대로 204-1,062-515-5365,,,없음
185624,반디식당,광주,,,"백반, 생선구이","광주 동구 구성로 258 ,",062-222-0809,,,없음
185626,반석영양돌솥밥&삼계탕,광주,,,"영양돌솥밥, 삼계탕",광주 남구 봉선1로47번길 3-3,062-676-2450,10:30-22:00,없음,있음
185627,반앤테라스,광주,,,"프리미엄 한우, 돼지고기",광주 광산구 남동길48번길 25,062-944-2220,,,없음
185629,반야산장,광주,,,"황칠백숙, 한방옻닭",광주 북구 무등로 1554,062-266-3939,,,있음
185630,반올림피자샵 전남대점,광주,,,"포텐피자, 치즈후라이 크림치즈",광주 북구 서방로 36-1,062-523-7767,12:00-23:00,없음,없음
185631,반올림피자샵 광주서구점,광주,,,"반올림고구마피자, 통마늘불고기피자",광주 서구 화정로 63,062-371-2827,11:00-23:00,없음,없음
185632,반올림피자샵 광주 어룡송정점,광주,,,"반올림고구마피자, 통마늘불고기피자",광주 광산구 선운로2번길 1-13 1층(선암동),062-944-4569,12:00-23:00,없음,없음
185633,반올림피자샵 운암광천점,광주,,,"포텐피자, 치즈후라이 크림치즈",광주 북구 서강로 38,062-514-0110,11:00-24:00,없음,있음
185634,반올림피자샵 광주첨단점,광주,,,"반올림고구마피자, 통마늘불고기피자",광주 광산구 산월로41번길 8-2,062-971-7723,12:00-23:00,매주 목요일,없음
185635,반올림피자샵광주효천점,광주,,,"반올림고구마피자, 통마늘불고기피자",광주 남구 효천중앙로 64,0507-1427-2281,11:30-23:10,없음,없음
185636,반월추어탕,광주,,,"추어탕, 추어탕정식",광주 광산구 월봉반월길 19 반월추어탕,062-951-7771,10:00-15:30/21:00,"둘째, 넷째 토요일",있음
185637,반월추어탕 양산점,광주,,,"추어탕, 통추어탕",광주 북구 하서로 542,062-573-7776,,,없음
185638,반월추어탕 첨단점,광주,,,"추어탕, 통추어탕",광주 광산구 첨단내촌로70번길 96,062-972-3535,10:00-21:00,"격주 화요일, 공휴일",없음
185639,반월커피,광주,,,"아메리카노, 카페라떼",광주 광산구 반월안길 7,0507-1369-8021,09:30-18:30,"매주 토요일, 일요일",있음
185640,신락원 금호점,광주,,,"유니짜장, 우동",광주 서구 운천로 15,062-384-8580,10:50-14:50/21:00,공휴일,있음
185643,반찬투정앤김밥,광주,,,"김밥, 떡볶이",광주 북구 임방울대로 1059,062-571-1222,,,없음
185644,반푼이네전집,광주,,,전,광주 남구 백운로82번길 11 휴먼시아3단지아파트상가동 2층 203호,0507-1430-2232,10:00-20:00,"매주 일요일, 공휴일",있음
185647,반할왕만두해,광주,,,"고기왕만두, 김치새우왕만두",광주 광산구 목련로153번길 57 1층,0507-1492-2403,10:00-20:30,매주 일요일,없음
185648,반달캔커피,광주,,,"아메리카노, 콜드브루",광주 북구 자미로66번길 50,0507-1371-0716,11:00-02:00,"둘째, 넷째 화요일",있음
185649,반헤이브,광주,,,"반헤이브 브랙퍼스트, 아메리카노",광주 북구 용전마을길 23-6,0507-1332-1556,10:30-21:00,없음,있음
185650,발대발신화불닭,광주,,,"모듬구이세트, 순살불닭",광주 광산구 신창로138번길 8-5,062-951-0103,11:00-01:00,없음,없음
185651,발대발,광주,,,"국물닭발, 순살불닭",광주 북구 첨단연신로107번길 41,0507-900-6376,12:00~05:00,,없음
185652,발랄한맥주,광주,,,"먹태, 촉촉오징어",광주 광산구 수완로11번길 37,062-961-8822,18:00-03:00,매주 월요일,없음
185653|426074,발루토커피,광주,35.1522412888057,126.924363997314,"단호박치즈케이크, 흑임자치즈케이크",광주 동구 동계로 6,062-225-1221,,,없음
185654,발리,광주,,,"맥주, 오징어",광주 서구 풍금로151번길 6-6,062-673-1535,,,없음
185655,발리커피 본점,광주,,,"에스프레소, 아메리카노",광주 서구 상무대로 915,062-383-4567,,,있음
185657,발효명가,광주,,,"삼사미가, 산삼주",광주 광산구 송정로8번길 50 발효명가,0507-1310-9782,,,없음
185658,밝은들칼국수,광주,,,"아구찜, 바지락칼국수",광주 광산구 수등로 278 1층,0507-1399-1600,10:00-22:00,없음,있음
185660,밝음,광주,,,"트러플 크림 뇨끼, 핫스파이시 파스타",광주 광산구 임방울대로800번길 71 아크레타 2층,0507-1327-1838,12:00~24:00,매주 월요일,없음
185661,밤밤커피,광주,,,"아메리카노, 디저트",광주 북구 문산로 81,070-4036-6155,07:00~18:00,매주 화요일,없음
185663,밤비노,광주,,,"아메리카노, 헤이즐넛아메리카노",광주 서구 하남대로 478,010-6637-7249,08:20/10:00-23:59,없음,있음
185664,밤산책가들,광주,,,"원두커피, 카페라떼",광주 북구 서암대로159번길 37 1층 밤산책가들,062-511-7118,15:00-22:00,없음,없음
185666,밤실골국밥,광주,,,"머리국밥, 내장국밥",광주 동구 지호로 29,062-227-3347,08:00-14:00/20:00,매주 일요일,없음
185667,밤실로183,광주,,,"골뱅이무침, 모듬전",광주 북구 밤실로 183,0507-1402-0262,18:00-24:00/01:00,없음,없음
185668,밤실마을,광주,,,"생고기, 갈비찜",광주 북구 밤실로 163-9,062-269-5290,11:00-22:00,매주 일요일,있음
185669,밤실식당,광주,,,"백반, 오리부추구이",광주 동구 밤실로30번길 1,062-225-1661,11:00-21:00,매주 일요일,없음
185670,밤실짬뽕,광주,,,"짬뽕, 순두부짬뽕밥",광주 동구 필문대로205번길 21 1층 밤실짬뽕,062-433-0747,11:30-14:30/20:00,"매주 일요일, 공휴일",없음
185671,밤실촌,광주,,,"옻닭, 닭백숙",광주 북구 무진성길 46,062-252-0082,11:00-23:00,없음,있음
185674,밤을달리자 월계점,광주,,,"동태탕, 제육볶음",광주 광산구 첨단내촌로70번길 3,062-971-3534,06:00-02:00,없음,없음
185675,밥&술,광주,,,"백반, 엄니옻닭",광주 북구 자산로 64,062-527-2517,,,없음
185676,밥FULL 호남대점,광주,,,"고구마 치즈그라탱, 콘치구마",광주 광산구 선운로 2,062-945-5164,,,없음
185677,밥's,광주,,,"치즈돈까스, 고구마돈까스",광주 동구 지산로 21 건물 102호,062-222-2838,,,없음
185678,밥도둑,광주,,,"백반, 닭도리탕",광주 북구 북문대로247번길 12,062-523-7778,,,없음
185679,밥도둑,광주,,,"등갈비 김치찜, 닭볶음탕",광주 북구 대천로 113-10,062-470-7100,,,없음
185680,밥도둑,광주,,,"제육볶음, 고등어구이 정식",광주 북구 양산제로 109-7 1층 7호(연제동),062-571-7756,,,없음
185681,밥먹는하마,광주,,,"치즈오븐스파게티, 제육덮밥",광주 광산구 광산로 27-2,062-942-0303,11:00-20:00,없음,있음
185683,밥사랑술사랑,광주,,,"닭도리탕, 상추쌈밥",광주 동구 필문대로287번길 8,062-222-0799,,,없음
185684,밥상따로술상따로,광주,,,"갈비찜, 애호박찌개",광주 서구 월드컵4강로181번길 29-1,062-371-1770,11:00-21:00,매주 일요일,있음
185685,밥상술상,광주,,,"백반, 조기찌개",광주 동구 소태길 5,062-234-6902,,,있음
185686,밥상술상,광주,,,"백반, 소머리곰탕",광주 서구 운천로92번길 9,062-655-5648,,,없음
185687,밥심,광주,,,"김치찌개, 된장찌개",광주 북구 하서로 570-6,062-575-1373,,,없음
185688,밥심,광주,,,"한식, 백반",광주 서구 마륵로 96-1,062-385-8826,11:30~14:30,,있음
185689,밥심엔반찬,광주,,,"백김치, 파김치",광주 북구 하서로 428 1층 밥심엔반찬,062-573-0700,10:00-19:30,매주 일요일,없음
185691,밥은먹고다니냐,광주,,,"국내산 생앞다리살 김치찌개, 참치찌개",광주 북구 동운로 186-1,062-525-0304,,,없음
185692,밥이랑술이랑,광주,,,"김치찌개, 애호박찌개",광주 남구 중앙로 79,062-671-2557,,,없음
185694,밥장인 돼지찌개 전남대점,광주,,,"밥장인 비벼먹는 돼지찌개, 밥장인 김치찌개",광주 북구 호동로 23,062-269-1052,11:00-21:00,없음,있음
185695,밥장인 돼지찌개 운암점,광주,,,"밥장인 비벼먹는 돼지찌개, 밥장인 김치찌개",광주 북구 서강로 52 상가3동 102호,062-511-8254,11:00~21:00,,없음
185696,밥장인 돼지찌개 상무점,광주,,,"돼지찌개 둘이먹는 찌개 세트, 스팸4조각 혼자찌개 세트","광주 서구 운천로204번길 3-1 1층 매장 앞, 일진부동산 앞 주차가능",0507-1406-4024,07:00-15:30/21:00,없음,있음
185697,밥장인 돼지찌개 하남점,광주,,,"밥장인 비벼먹는 돼지찌개, 밥장인 김치찌개",광주 광산구 월곡산정로 108 상가동 1층 4호,070-4140-4631,10:00-22:00,없음,있음
185699,밥정,광주,,,"한식, 가정식백반",광주 광산구 어등대로 581-1,062-943-0999,,,없음
185700,밥제작소,광주,,,"크림김치볶음밥, 로제짬뽕",광주 남구 정율성로 22,070-7543-7121,11:00-15:30/21:00,매주 토요일,없음
185701,밥주소,광주,,,"갈치조림, 병어조림",광주 광산구 도산로 33,062-943-9414,11:00-22:30,"첫째, 셋째 일요일",없음
185703,밥집명가,광주,,,"오뎅떡볶이, 두부조림",광주 광산구 진곡산단5번로 57-23,062-432-8878,,,없음
185704,bapzip4319,광주,,,"헝가리 굴라쉬 스튜, 볼로네제파스타",광주 광산구 월곡중앙로1번길 8-8,0507-1329-4319,11:30-15:00/24:00,매주 일요일,없음
185705,밥집 술집,광주,,,"백반, 제육볶음",광주 서구 월산로165번길 17 1층,062-366-3800,,,없음
185707,밥카페,광주,,,"김치찌개, 된장찌개",광주 동구 제봉로 145,062-222-1114,,,없음
185709,밥통령 전남대점,광주,,,"돼지 고기 짜글이, 차돌 짜글이",광주 북구 서방로39번길 28,0507-1312-2588,10:30-22:00,"매주 토요일, 일요일",없음
185710,1인용갈비찜  전남대점,광주,,,"김치볶음밥, 치즈김치볶음밥",광주 북구 면앙로6번길 75 (용봉동),062-528-0010,,,없음
185712,밥하우스,광주,,,"9첩한정식도시락, 9첩비빔밥도시락",광주 서구 상무오월로43번길 9 1층 밥하우스,062-385-3695,,,없음
185713,밥한술,광주,,,"제육덮밥, 부대찌개",광주 광산구 앰코로 35 폭스존 1층 113호(쌍암동),062-716-3644,,,없음
185714,밧짱,광주,,,"소고기 쌀국수, 분짜",광주 북구 일곡택지로99번길 33 1층,0507-1439-3557,,매주 월요일,없음
185716|185720,굽네치킨 방림양림점,광주,,,"허니멜로, 오리지널",광주 남구 용대로183번길 20,0504-3143-8417,12:00-01:00,없음,없음
185717,방림촌식육식당,광주,,,"갈비살, 육회",광주 남구 천변좌로552번길 17 대우식육점,062-672-5294,11:30-24:00,매주 일요일,있음
185718,방림커피,광주,,,"아메리카노, 카페라떼",광주 남구 방림로 2,010-4902-5534,,,없음
185723|426143,방실네,광주,35.118781599722,126.89791499972,"홍어찜, 아구찜",광주 남구 서문대로663번길 7,0504-0999-2152,12:00-23:00,없음,있음
185724,방앗간집,광주,,,"양탕, 보신탕",광주 광산구 첨단봉산안길 56,062-972-8599,11:00-21:30,없음,있음
185726,방울식당,광주,,,"백반, 김치찌개",광주 북구 서방로63번길 13,062-261-8558,,,없음
185727,방울이네민속주점,광주,,,"골뱅이무침, 두부김치",광주 북구 밤실로 191,062-266-0703,,,없음
185728,방젯골식육식당,광주,,,"삼겹살, 목살",광주 남구 용대로 195,062-710-9233,11:00~22:00,"첫째, 셋째 월요일",없음
185730,방태막국수 광주하남점,광주,,,"물막국수, 비빔막국수",광주 광산구 하남마항로12번길 3,062-714-2991,11:00~21:00,,있음
185731,배가네동태탕찜전문점,광주,,,"배가네모듬탕, 배가네동태탕",광주 북구 삼정로66번길 91-1,062-262-7732,11:00-22:00,매주 일요일,있음
185732,배가네동태탕찜전문점 상무점,광주,,,"배가네동태탕, 배가네모듬탕",광주 서구 상무중앙로 6-10,062-372-6667,11:00~22:00,,있음
185733,배가찐왕만두 금호8호점,광주,,,"납작고기만두, 납작김치만두",광주 서구 화개1로 63,062-655-7335,10:00-23:00,매주 일요일,없음
185734,배가찐왕만두 선운지구 9호점,광주,,,"납작김치만두, 납작고기만두",광주 광산구 선운로20번길 50,0507-1339-9903,10:00-21:00,없음,없음
185735,배가찐왕만두,광주,,,"납작고기만두, 납작김치만두",광주 북구 동문대로 109,062-262-8082,,,없음
185736,배가찐왕만두 운남5호점,광주,,,"고기 왕 만두, 통새우 고기 만두",광주 광산구 임방울대로 144,062-961-0567,10:00-21:30,없음,있음
185737,배가찐왕만두문흥점,광주,,,"납작김치만두, 납작고기만두",광주 북구 대천로 138,062-264-2935,10:00-22:00,매주 월요일,없음
185738,배가찐왕만두 첨단2지구점,광주,,,"납작고기만두, 납작김치만두",광주 북구 첨단연신로107번길 7,062-416-2100,10:00~22:00,매주 월요일,없음
185742,배꼽시계,광주,,,"뚝배기 불고기, 코다리시래기조림",광주 동구 구성로 187-1 1층 배꼽시계,062-513-7848,10:00-20:00,"매주 토요일, 일요일, 공휴일",있음
185743,배꼽창,광주,,,"곱창전골, 모듬구이",광주 광산구 수완로50번길 22 1층 배꼽창,062-955-5590,17:00-01:00,매주 일요일,있음
185744,배달돼지 전남대점,광주,,,"나홀로 삼겹살 SET, 여럿이 삼겹살 SET",광주 북구 효산로6번길 2,062-262-5777,,,없음
185745,배달로돼지 용봉점,광주,,,"삼겹살, 소주",광주 북구 우치로100번길 20,062-714-3332,,,없음
185748,배달삼겹돼지되지 조선대점,광주,,,"오리지날, 양념",광주 동구 필문대로287번길 15-13,050-4822-3254,,,없음
185749,배달삼겹돼지되지상무점,광주,,,"오리지날, 양념",광주 서구 쌍촌로57번길 29,0504-0953-0830,,,없음
185750,배달삼겹 양만이 광주점,광주,,,"양만이 도시락이요, 매운국물돼지갈비찜",광주 서구 화운로126번길 3-2,062-449-9233,,,없음
185751,직화삼겹직구삼 백운점,광주,,,"직화 삼겹살 한상, 직화 삼겹살 완전고기만",광주 남구 진다리로 16,062-674-9233,,,없음
185753,배달아재,광주,,,"아재 삼겹살 화로구이 혼밥, 아재 삼겹살 활구이 한상",광주 북구 북문대로201번길 10,0507-1332-1049,,,없음
185756,배달의여왕상무점,광주,,,"김치찌개, 김치볶음밥",광주 서구 쌍촌로57번길 21,062-385-1599,,,없음
185757,BHC치킨 전대후문점,광주,,,"치퐁당후라이드, 분모자로제떡볶이",광주 북구 면앙로6번길 72,050-4454-9248,12:00-24:00,,없음
185758,BHC치킨 광주첨단중앙점,광주,,,"치퐁당 후라이드, 분모자 로제 떡볶이",광주 광산구 임방울대로800번길 78,062-972-8877,12:00-24:00,,없음
185759,배달킹 스팸몽땅부대찌개 광산점,광주,,,"부대찌개, 떡볶이",광주 광산구 풍영로101번안길 7-7 1층,070-4833-2110,11:00-01:00,없음,없음
185760,BHC치킨 광주상무점,광주,,,"치퐁당 후라이드, 분모자 로제 떡볶이",광주 서구 상무공원로 112 해광한신아파트,062-381-3336,12:00-24:00,,있음
185761,배떡 신창점,광주,,,"로제떡볶이, 국물떡볶이",광주 광산구 신창로36번길 19 1층,062-954-0325,11:00-14:30/22:00,없음,없음
185762,배떡,광주,,,"떡볶이, 김말이",광주 서구 계수로52번길 21,062-374-7999,,,없음
185763,배떡 조대점,광주,,,"로제떡볶이, 김말이",광주 동구 지산로 62,062-228-2999,,,없음
185764|426184,배떡 금호점,광주,35.126319,126.85403499972,"로제떡볶이, 튀김세트, 날치알밥",광주 서구 화개중앙로 75-1,0507-1495-7223,11:00/16:00-22:00/01:30,없음,있음
185765,배떡 봉선점,광주,,,"로제떡볶이, 분모자떡볶이",광주 남구 봉선1로47번길 1 1층,0507-1424-1287,11:00-22:00,없음,없음
185766,배떡 송정점,광주,,,"떡볶이, 핫도그",광주 광산구 내상로15번길 51 1층(송정동),062-412-2929,,,없음
185768,배떡 운암점,광주,,,"로제떡볶이, 분모자떡볶이",광주 북구 대자로 66,062-531-1414,,,없음
185769,배떡 월곡점,광주,,,"로제떡볶이, 국물떡볶이",광주 광산구 사암로390번길 37 대영빌딩,062-956-9567,11:00-22:30,매주 수요일,없음
185770,배떡 진월점,광주,,,"로제떡볶이, 분모자떡볶이",광주 남구 금당로 34,062-676-8253,11:00-24:00/00:40,없음,없음
185771,배떡 광주첨단1지구점,광주,,,"떡볶이, 순대",광주 광산구 첨단중앙로182번길 20,062-973-0666,,,없음
185772,배떡 첨단2지구점,광주,,,"로제떡볶이, 분모자떡볶이",광주 북구 첨단연신로107번길 21 1층 105호,0507-1367-9275,11:00-14:30/22:00,매주 월요일,없음
185773,배떡 화정점,광주,,,"로제떡볶이, 분모자떡볶이",광주 서구 염화로116번길 29,062-383-9708,11:00-15:00/22:00,매주 월요일,없음
185774,배리후,광주,,,"화채, 수박",광주 서구 상무오월로3번길 10-16 (쌍촌동)로얄빌라 상가 103호 배리후,0507-1486-9911,14:00-22:00/02:00,없음,없음
185776,배보삼춘,광주,,,"생삼겹, 막창",광주 광산구 송정로30번길 8,062-946-5553,04:00-23:00,,있음
185777,배부르게해준다 토탈분식전문점,광주,,,"떡볶이, 김밥",광주 북구 설죽로 419,062-575-7775,,,없음
185778,배부리왕만두 동천점,광주,,,"배부리찐빵, 고기왕만두",광주 서구 하남대로 706 103호,062-523-0300,10:00-22:00,매주 월요일,없음
185780,배부장찌개 광주계림점,광주,,,"돼지짜글이, 김치찌개",광주 동구 독립로368번길 18,062-419-0064,11:00-22:00,,있음
185781,배불뚝이,광주,,,"김치찌개, 애호박찌개",광주 북구 북문대로232번길 3-10,062-514-5959,,,없음
185782,배블리컨테이너,광주,,,"베이컨 스테이크, 쉬림프 베이컨",광주 서구 무진대로 932,062-360-1939,11:00-20:30,없음,있음
185783,배삼요 배달삼겹살도 요리다 서구점,광주,,,"오리지널 세트, 반반 삼겹살",광주 서구 쌍촌로57번길 23-1 1층 배삼요,062-382-5055,11:00-24:00,없음,없음
185784|185797,배스킨라빈스 광주말바우점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 북구 동문대로 96 (두암동) 1층,062-462-5252,10:00-23:00,"매주 토요일, 일요일",있음
185785,배스킨라빈스 광주월계,광주,,,"패밀리, 파인트",광주 광산구 첨단중앙로 96 LC타워 110호,062-974-3188,10:00~22:00,,있음
185786,베스킨라빈스 운천점,광주,,,"포켓몬2블록팩, 내가 아인슈페너",광주 서구 상무대로 876 (쌍촌동),0507-1491-0310,10:00~23:00,,있음
185787,배스킨라빈스 광주신용,광주,,,"포켓몬2블록팩, 내가 아인슈페너",광주 북구 첨단연신로133번길 4,062-412-3131,10:00~23:00,,있음
185788|185817,배스킨라빈스 광주화정,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트","광주 서구 화운로 24 (화정동, 유니버시아드 힐스테이트 3단지) 상가동 1층 CO1-105호",062-225-7757,10:00-24:00,없음,있음
185789,배스킨라빈스 광주장덕,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트","광주 광산구 풍영로 271 (장덕동) 107호,108호",062-951-3133,10:00-23:00,없음,있음
185791,배스킨라빈스 광주계림센트럴,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 동구 경양로 237 (계림동) 1층,062-412-5255,10:00-23:00,없음,있음
185792|426211,배스킨라빈스 광주노대점,광주,35.106111111111,126.90472222222,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트, 쿼터, 패밀리",광주 남구 효우로 85,062-673-3131,10:00-23:00,없음,있음
185793,배스킨라빈스 광주동림,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 북구 동림동 1288,062-522-3123,10:00-23:00,없음,있음
185794,배스킨라빈스 광주동림푸른마을,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 북구 북문대로 241 (동림동),062-531-3131,10:00-23:00,없음,있음
185795,배스킨라빈스 광주두암,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 동구 갈마로 48 (산수동) 1층,062-266-0031,10:00-23:00,없음,있음
185796,배스킨라빈스 광주마재점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 서구 회재로 887 (금호동) 1층,0507-1436-3131,10:00-23:30,없음,없음
185798,배스킨라빈스 광주백운점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 남구 제중로 136 (서동) 1층,062-652-0417,10:00-23:00,없음,있음
185799,배스킨라빈스 광주수완점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 광산구 장신로 120,062-961-5590,,,있음
185800,배스킨라빈스 신가점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 광산구 신창로 34,062-952-5505,10:00-23:00,없음,있음
185801,배스킨라빈스 광주연제점,광주,,,"옹기종기팩, 아이스 모나카 초당 옥수수",광주 북구 양일로 69,062-571-1131,10:00-23:00,없음,있음
185802,배스킨라빈스 광주용봉,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 북구 용봉택지로 94,062-531-7731,10:00-01:00,없음,있음
185803,배스킨라빈스 광주이마트점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 서구 죽봉대로 61 1층,062-366-3101,10:00-22:00,"둘째, 넷째 일요일",있음
185804,배스킨라빈스 광주주월,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트","광주 남구 대남대로223번길 10 (주월동, 양우 내안애 프레스티지) 111동 102, 103호",062-653-3618,10:00-23:00,없음,있음
185805,배스킨라빈스 광주충장점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 동구 서석로 51,062-232-9701,10:00-23:00,없음,있음
185806,배스킨라빈스 광주하남,광주,,,"포켓몬2블록팩, 내가 아인슈페너",광주 광산구 사암로216번길 30 1층,062-952-3100,10:00~23:00,,있음
185807|426226,배스킨라빈스 광주황금,광주,35.147379999722,126.9147116,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트, 쿼터, 패밀리",광주 동구 중앙로160번길 18,062-232-1909,10:00-23:00,없음,없음
185808,배스킨라빈스 광주효천점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 남구 효천2로 26 (임암동) 1층,0507-1361-0031,10:00-23:00,없음,있음
185809,배스킨라빈스 광주매곡,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 북구 서하로 131,062-575-5535,10:00-23:00,없음,있음
185810,배스킨라빈스 방림점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 남구 용대로 208 (방림동) 배스킨라빈스 광주방림,062-714-3145,10:00-23:00,없음,있음
185811,배스킨라빈스 광주선운점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트","광주 광산구 선운중앙로 43 (선암동 560,선운지구이지더원2단지) 1층",062-942-3135,10:00-23:00,없음,있음
185812,배스킨라빈스 광주신창점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 광산구 신창로 132 SM빌딩 1층,0507-1309-3128,10:00-23:00,없음,있음
185813,배스킨라빈스 전남대점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 북구 우치로 94-1,062-252-3132,10:00-23:00,없음,있음
185814,배스킨라빈스 조선대,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 동구 필문대로 271,062-225-8100,10:00-23:00,없음,있음
185815,배스킨라빈스 광주첨단점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 광산구 첨단중앙로181번길 42-4,062-973-3144,10:00-22:00,없음,있음
185816,배스킨라빈스 광주터미널점,광주,,,"오레오 쿠키앤크림 레디팩, 피카츄 초코 바나나 블라스트",광주 서구 무진대로 904 (광천동) 광천터미널,062-368-3130,10:00-23:00,없음,있음
185819,배키욘방 첨단점,광주,,,"사케동, 세세리동",광주 광산구 임방울대로800번길 71 117호,0507-1356-7498,11:30-15:00/21:00,매주 화요일,있음
